chromosome	start	end	gene	minCopyNumber	maxCopyNumber	somaticRegions	transcriptId	isCanonical	chromosomeBand	minRegions	minRegionStart	minRegionEnd	minRegionStartSupport	minRegionEndSupport	minRegionMethod	minMinorAlleleCopyNumber	depthWindowCount	gcContent
chr15	100877714	100916626	ALDH1A3	1.9631	1.9631	1	ENST00000329841	true	q26.3	1	18362627	101991189	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9611	108	0.4247
chr15	100892343	100919391	ALDH1A3-AS1	1.9631	1.9631	1	ENST00000656756	true	q26.3	1	18362627	101991189	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9611	108	0.4247
chr15	100919327	101078257	LRRK1	1.9631	1.9631	1	ENST00000388948	true	q26.3	1	18362627	101991189	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9611	108	0.4247
chr15	101175727	101252048	CHSY1	1.9631	1.9631	1	ENST00000254190	true	q26.3	1	18362627	101991189	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9611	108	0.4247
chr15	101270817	101277500	SELENOS	1.9631	1.9631	1	ENST00000526049	true	q26.3	1	18362627	101991189	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9611	108	0.4247
chr15	101281510	101295282	SNRPA1	1.9631	1.9631	1	ENST00000254193	true	q26.3	1	18362627	101991189	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9611	108	0.4247
chr15	101289784	101525202	PCSK6	1.9631	1.9631	1	ENST00000611716	true	q26.3	1	18362627	101991189	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9611	108	0.4247
chr15	101295419	101305737	SNRPA1-DT	1.9631	1.9631	1	ENST00000558838	true	q26.3	1	18362627	101991189	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9611	108	0.4247
chr15	101334437	101337428	PCSK6-AS1	1.9631	1.9631	1	ENST00000558696	true	q26.3	1	18362627	101991189	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9611	108	0.4247
chr15	101562536	101562974	SNRPCP18	1.9631	1.9631	1	ENST00000560619	true	q26.3	1	18362627	101991189	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9611	108	0.4247
chr15	101602786	101614531	LINC02348	1.9631	1.9631	1	ENST00000655738	true	q26.3	1	18362627	101991189	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9611	108	0.4247
chr15	101621444	101652391	TM2D3	1.9631	1.9631	1	ENST00000333202	true	q26.3	1	18362627	101991189	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9611	108	0.4247
chr15	101648206	101648312	RNU6-807P	1.9631	1.9631	1	ENST00000516805	true	q26.3	1	18362627	101991189	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9611	108	0.4247
chr15	101653596	101724473	TARS3	1.9631	1.9631	1	ENST00000335968	true	q26.3	1	18362627	101991189	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9611	108	0.4247
chr15	101751553	101764961	DNM1P47	1.9631	1.9631	1	ENST00000571780	true	q26.3	1	18362627	101991189	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9611	108	0.4247
chr15	101771758	101781989	GOLGA8VP	1.9631	1.9631	1	ENST00000559009	true	q26.3	1	18362627	101991189	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9611	108	0.4247
chr15	101773238	101773513	RN7SL209P	1.9631	1.9631	1	ENST00000488309	true	q26.3	1	18362627	101991189	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9611	108	0.4247
chr15	101803509	101806887	OR4F6	1.9631	1.9631	1	ENST00000328882	true	q26.3	1	18362627	101991189	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9611	108	0.4247
chr15	101812202	101820197	OR4F15	1.9631	1.9631	1	ENST00000332238	true	q26.3	1	18362627	101991189	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9611	108	0.4247
chr15	101828741	101829679	OR4F14P	1.9631	1.9631	1	ENST00000355745	true	q26.3	1	18362627	101991189	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9611	108	0.4247
chr15	101842119	101850324	OR4F13P	1.9631	1.9631	1	ENST00000560066	true	q26.3	1	18362627	101991189	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9611	108	0.4247
chr15	101875964	101876901	OR4F28P	1.9631	1.9631	1	ENST00000559128	true	q26.3	1	18362627	101991189	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9611	108	0.4247
chr15	101887354	101887767	WBP1LP5	1.9631	1.9631	1	ENST00000560907	true	q26.3	1	18362627	101991189	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9611	108	0.4247
chr15	101922042	101923113	OR4F4	1.9631	1.9631	1	ENST00000650172	true	q26.3	1	18362627	101991189	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9611	108	0.4247
chr15	101926805	101927707	OR4G2P	1.9631	1.9631	1	ENST00000328113	true	q26.3	1	18362627	101991189	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9611	108	0.4247
chr15	101937591	101938470	OR4G6P	1.9631	1.9631	1	ENST00000616193	true	q26.3	1	18362627	101991189	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9611	108	0.4247
chr15	101954885	101956412	FAM138E	1.9631	1.9631	1	ENST00000507796	true	q26.3	1	18362627	101991189	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9611	108	0.4247
chr15	101960459	101960596	MIR1302-10	1.9631	1.9631	1	ENST00000408734	true	q26.3	1	18362627	101991189	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9611	108	0.4247
chr15	101966075	101976266	WASH3P	1.9631	1.9631	1	ENST00000560956	true	q26.3	1	18362627	101991189	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9611	108	0.4247
chr15	101973524	101973591	MIR6859-3	1.9631	1.9631	1	ENST00000621186	true	q26.3	1	18362627	101991189	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9611	108	0.4247
chr15	101977294	101978791	DDX11L9	1.9631	1.9631	1	ENST00000560040	true	q26.3	1	18362627	101991189	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9611	108	0.4247
chr16	11861	13351	DDX11L10	1.9665	1.9665	1	ENST00000430178	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	14381	18068	WASH4P	1.9665	1.9665	1	ENST00000564273	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	17052	17119	MIR6859-4	1.9665	1.9665	1	ENST00000615957	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	22910	25123	WASIR2	1.9665	1.9665	1	ENST00000527434	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	29336	38321	IL9RP3	1.9665	1.9665	1	ENST00000442856	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	46407	53608	POLR3K	1.9665	1.9665	1	ENST00000293860	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	53828	57669	SNRNP25	1.9665	1.9665	1	ENST00000293861	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	58059	76355	RHBDF1	1.9665	1.9665	1	ENST00000262316	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	77007	85851	MPG	1.9665	1.9665	1	ENST00000356432	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	84271	138677	NPRL3	1.9665	1.9665	1	ENST00000611875	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	142728	154503	HBZ	1.9665	1.9665	1	ENST00000252951	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	153892	166764	HBM	1.9665	1.9665	1	ENST00000356815	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	163122	165156	HBZP1	1.9665	1.9665	1	ENST00000354915	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	168679	169334	HBAP1	1.9665	1.9665	1	ENST00000438841	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	172876	173710	HBA2	1.9665	1.9665	1	ENST00000251595	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	176680	177522	HBA1	1.9665	1.9665	1	ENST00000320868	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	180459	181179	HBQ1	1.9665	1.9665	1	ENST00000199708	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	188969	229463	LUC7L	1.9665	1.9665	1	ENST00000293872	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	234521	272183	FAM234A	1.9665	1.9665	1	ENST00000399932	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	268301	275980	RGS11	1.9665	1.9665	1	ENST00000397770	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	280450	283010	ARHGDIG	1.9665	1.9665	1	ENST00000219409	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	283164	287215	PDIA2	1.9665	1.9665	1	ENST00000219406	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	287440	352723	AXIN1	1.9665	1.9665	1	ENST00000262320	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	366969	371289	MRPL28	1.9665	1.9665	1	ENST00000199706	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	370788	387113	PGAP6	1.9665	1.9665	1	ENST00000431232	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	396725	410367	NME4	1.9665	1.9665	1	ENST00000219479	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	401858	412487	DECR2	1.9665	1.9665	1	ENST00000219481	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	425649	523011	RAB11FIP3	1.9665	1.9665	1	ENST00000262305	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	525155	527407	LINC00235	1.9665	1.9665	1	ENST00000622160	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	527712	554636	CAPN15	1.9665	1.9665	1	ENST00000219611	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	535316	535368	MIR5587	1.9665	1.9665	1	ENST00000581803	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	543277	543366	MIR3176	1.9665	1.9665	1	ENST00000582210	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	560394	565529	PRR35	1.9665	1.9665	1	ENST00000409413	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	566995	584109	PIGQ	1.9665	1.9665	1	ENST00000321878	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	567005	569495	NHLRC4	1.9665	1.9665	1	ENST00000424439	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	589357	629272	RAB40C	1.9665	1.9665	1	ENST00000248139	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	629239	634117	WFIKKN1	1.9665	1.9665	1	ENST00000319070	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	634427	636366	METTL26	1.9665	1.9665	1	ENST00000301686	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	636817	648474	MCRIP2	1.9665	1.9665	1	ENST00000307650	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	649311	667833	WDR90	1.9665	1.9665	1	ENST00000293879	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	668100	674174	RHOT2	1.9665	1.9665	1	ENST00000315082	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	675671	678268	RHBDL1	1.9665	1.9665	1	ENST00000352681	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	678504	679777	STUB1-DT	1.9665	1.9665	1	ENST00000567091	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	680224	682870	STUB1	1.9665	1.9665	1	ENST00000219548	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	681670	684528	JMJD8	1.9665	1.9665	1	ENST00000609261	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	684622	690444	WDR24	1.9665	1.9665	1	ENST00000293883	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	692498	705801	FBXL16	1.9665	1.9665	1	ENST00000397621	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	715118	719655	METRN	1.9665	1.9665	1	ENST00000568223	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	720581	722590	ANTKMT	1.9665	1.9665	1	ENST00000569529	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	722582	726954	CCDC78	1.9665	1.9665	1	ENST00000345165	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	726936	735525	HAGHL	1.9665	1.9665	1	ENST00000389703	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	729760	741329	CIAO3	1.9665	1.9665	1	ENST00000251588	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	760734	768865	MSLN	1.9665	1.9665	1	ENST00000545450	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	769428	782054	MSLNL	1.9665	1.9665	1	ENST00000543963	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	770183	770277	MIR662	1.9665	1.9665	1	ENST00000384847	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	784974	788397	RPUSD1	1.9665	1.9665	1	ENST00000007264	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	788046	800737	CHTF18	1.9665	1.9665	1	ENST00000262315	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	798041	800734	GNG13	1.9665	1.9665	1	ENST00000248150	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	853634	981318	LMF1	1.9665	1.9665	1	ENST00000262301	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	921033	934495	LMF1-AS1	1.9665	1.9665	1	ENST00000569574	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	974131	981675	CEROX1	1.9665	1.9665	1	ENST00000563863	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	981444	986979	SOX8	1.9665	1.9665	1	ENST00000293894	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1063867	1081454	SSTR5	1.9665	1.9665	1	ENST00000689027	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1064081	1078731	SSTR5-AS1	1.9665	1.9665	1	ENST00000569832	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1088226	1096711	C1QTNF8	1.9665	1.9665	1	ENST00000328449	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1153103	1224169	CACNA1H	1.9665	1.9665	1	ENST00000348261	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1221651	1225793	TPSG1	1.9665	1.9665	1	ENST00000234798	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1227272	1232757	TPSB2	1.9665	1.9665	1	ENST00000606293	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1239266	1242554	TPSAB1	1.9665	1.9665	1	ENST00000338844	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1256059	1259008	TPSD1	1.9665	1.9665	1	ENST00000211076	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1261313	1263212	PRSS29P	1.9665	1.9665	1	ENST00000440800	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1286254	1289072	TPSP2	1.9665	1.9665	1	ENST00000561760	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1291444	1327018	UBE2I	1.9665	1.9665	1	ENST00000397514	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1329078	1329777	RPS20P2	1.9665	1.9665	1	ENST00000402520	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1333638	1349439	BAIAP3	1.9665	1.9665	1	ENST00000426824	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1349240	1351878	TSR3	1.9665	1.9665	1	ENST00000007390	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1351931	1365737	GNPTG	1.9665	1.9665	1	ENST00000204679	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1363205	1414751	UNKL	1.9665	1.9665	1	ENST00000389221	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1419752	1420756	C16orf91	1.9665	1.9665	1	ENST00000442039	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1431078	1434441	PERCC1	1.9665	1.9665	1	ENST00000640283	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1434383	1444556	CCDC154	1.9665	1.9665	1	ENST00000389176	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1444934	1475077	CLCN7	1.9665	1.9665	1	ENST00000382745	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1477830	1478583	RPS3AP2	1.9665	1.9665	1	ENST00000407190	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1485886	1488981	PTX4	1.9665	1.9665	1	ENST00000447419	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1493344	1510457	TELO2	1.9665	1.9665	1	ENST00000262319	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1510427	1612072	IFT140	1.9665	1.9665	1	ENST00000426508	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1528688	1555580	TMEM204	1.9665	1.9665	1	ENST00000566264	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1612337	1677908	CRAMP1	1.9665	1.9665	1	ENST00000397412	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1678256	1702280	JPT2	1.9665	1.9665	1	ENST00000248098	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1706166	1770351	MAPK8IP3	1.9665	1.9665	1	ENST00000610761	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1734985	1735066	MIR3177	1.9665	1.9665	1	ENST00000578255	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1770320	1771561	NME3	1.9665	1.9665	1	ENST00000219302	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1771890	1773150	MRPS34	1.9665	1.9665	1	ENST00000397375	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1772810	1781708	EME2	1.9665	1.9665	1	ENST00000568449	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1776712	1793700	SPSB3	1.9665	1.9665	1	ENST00000566339	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1782932	1789186	NUBP2	1.9665	1.9665	1	ENST00000262302	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1790413	1794971	IGFALS	1.9665	1.9665	1	ENST00000215539	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1795620	1827157	HAGH	1.9665	1.9665	1	ENST00000397356	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1826967	1840207	FAHD1	1.9665	1.9665	1	ENST00000427358	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1833986	1872178	MEIOB	1.9665	1.9665	1	ENST00000325962	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1878285	1884233	LINC00254	1.9665	1.9665	1	ENST00000563416	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1889114	1890434	LINC02124	1.9665	1.9665	1	ENST00000570087	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1911475	1918415	HS3ST6	1.9665	1.9665	1	ENST00000454677	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1938229	1943199	MSRB1	1.9665	1.9665	1	ENST00000361871	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1943974	1957606	RPL3L	1.9665	1.9665	1	ENST00000268661	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1959538	1961975	NDUFB10	1.9665	1.9665	1	ENST00000268668	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1962058	1964841	RPS2	1.9665	1.9665	1	ENST00000343262	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1962334	1962466	SNORA10	1.9665	1.9665	1	ENST00000384084	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1962973	1963106	SNORA64	1.9665	1.9665	1	ENST00000384674	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1964895	1965509	SNHG9	1.9665	1.9665	1	ENST00000531523	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1965184	1965310	SNORA78	1.9665	1.9665	1	ENST00000459373	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1966823	1968975	RNF151	1.9665	1.9665	1	ENST00000569714	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1972053	1982929	TBL3	1.9665	1.9665	1	ENST00000568546	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1978917	1984192	NOXO1	1.9665	1.9665	1	ENST00000356120	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1984193	1987749	GFER	1.9665	1.9665	1	ENST00000248114	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1989660	1994275	SYNGR3	1.9665	1.9665	1	ENST00000248121	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	1997654	2009821	ZNF598	1.9665	1.9665	1	ENST00000562103	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	2009926	2020755	NPW	1.9665	1.9665	1	ENST00000566435	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
chr16	2013181	2013476	RN7SL219P	1.9665	1.9665	1	ENST00000582872	true	p13.3	1	1	37295919	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9689	76	0.4418
