geneID	TFCP2L1(MA0145.2)	ARID5A(MA0602.1)	ATF3(MA0605.1)	ESRRG(MA0643.1)	GLI2(MA0734.3)	NPAS2(MA0626.1)	NR5A2(MA0505.2)	SOX17(MA0078.2)	STAT4(MA0518.1)	TWIST2(MA0633.2)	NumPeaks	AvgPeakDistance	AvgPeakSize
ENSMUSG00000104332.1	0.0000002208	0.0000110596	0.0002579693	0.0000000284	0.0000001016	0.0000029520	0.0000001062	0.0002212072	0.0004209573	0.0000000172	1.0000000000	23042.0000000000	1045.0000000000
ENSMUSG00000003721.14	0.0002338541	0.0004360693	0.0004358187	0.0000108229	0.0000083193	0.0000052892	0.0000192560	0.0000336191	0.0001963593	0.0308326538	1.0000000000	3792.0000000000	1885.0000000000
ENSMUSG00000104253.1	0.0004992453	0.0009309459	0.0009304108	0.0000231054	0.0000177605	0.0000112916	0.0000411089	0.0000717720	0.0004191992	0.0658233289	1.0000000000	0.0000000000	1885.0000000000
ENSMUSG00000026339.18	0.0081641790	0.0000669246	0.0006008060	0.0237272663	0.0000097328	0.0005283264	0.0035788915	0.0000071728	0.0001442190	0.0328015832	1.0000000000	0.0000000000	1275.0000000000
ENSMUSG00000001674.11	0.0301959771	0.0001595997	0.0001766396	0.0000488680	0.0001445935	0.0228322198	0.0000125696	0.0001856780	0.0002049646	0.0001209452	2.0000000000	5440.5000000000	684.0000000000
ENSMUSG00000102940.1	0.0000544419	0.0253514074	0.0029211990	0.0002003117	0.0000057113	0.0004910927	0.0001363753	0.0003249251	0.0030792055	0.0065456387	2.0000000000	11477.0000000000	4151.5000000000
ENSMUSG00000026341.16	0.0027436328	0.0292432247	0.0015592275	0.0025817529	0.0002435291	0.0020772719	0.0016161798	0.0001631454	0.0340090229	0.0920457041	5.0000000000	8049.2001953125	1799.4000244141
ENSMUSG00000102063.1	0.0005395268	0.0052187604	0.0003076014	0.0005632972	0.0000481509	0.0006521194	0.0005138408	0.0000453103	0.0068645403	0.0178673036	5.0000000000	13125.2001953125	1591.5999755859
ENSMUSG00000026342.10	0.0061714968	0.0108516293	0.0374675022	0.0016468570	0.0449928057	0.0359498246	0.0247278342	0.0002136850	0.0059741891	0.0330255789	2.0000000000	4186.0000000000	3186.5000000000
ENSMUSG00000101015.1	0.0000000687	0.0000007049	0.0000008383	0.0000000069	0.0000000115	0.0000001219	0.0000010957	0.0000000017	0.0000000001	0.0000000000	1.0000000000	19183.0000000000	153.0000000000
ENSMUSG00000026343.6	0.0000003673	0.0000037666	0.0000044792	0.0000000366	0.0000000616	0.0000006513	0.0000058545	0.0000000090	0.0000000007	0.0000000001	1.0000000000	10804.0000000000	153.0000000000
ENSMUSG00000049690.15	0.0000824236	0.0000012134	0.0019178460	0.0000000685	0.0000001300	0.0000000026	0.0000005080	0.0000032016	0.0000000426	0.0024712793	1.0000000000	12928.0000000000	255.0000000000
ENSMUSG00000036155.13	0.0084195154	0.0002128476	0.0007352363	0.0094971468	0.0000966573	0.0000103848	0.0005878750	0.0000783667	0.0010825684	0.0000185240	1.0000000000	0.0000000000	2195.0000000000
ENSMUSG00000104039.1	0.0042139844	0.0383480667	0.0018499967	0.0000019635	0.0000008926	0.0208629671	0.0000487751	0.0000310307	0.0000056062	0.0310520728	2.0000000000	862.5000000000	607.0000000000
ENSMUSG00000025902.13	0.0022636423	0.0019560608	0.0002800819	0.0111397739	0.0056339115	0.0014055637	0.0018894304	0.0001024948	0.0123391674	0.0330050091	3.0000000000	8369.3330078125	1305.3333740234
ENSMUSG00000104238.1	0.0025921553	0.0019668953	0.0003046947	0.0130782939	0.0057287365	0.0014311469	0.0021848231	0.0001027190	0.0125086001	0.0330302371	3.0000000000	8369.3330078125	1305.3333740234
ENSMUSG00000102269.1	0.0000439428	0.0000205467	0.0000059309	0.0000009725	0.0000366973	0.0000133002	0.0000037313	0.0000082763	0.0006240907	0.0012417441	3.0000000000	16554.3339843750	1219.3333740234
ENSMUSG00000096126.1	0.0001390528	0.0000226174	0.0000113254	0.0000029550	0.0000014715	0.0000145889	0.0000030446	0.0000061565	0.0018440112	0.0034212261	2.0000000000	12471.0000000000	618.0000000000
ENSMUSG00000103003.1	0.0004868829	0.0000788356	0.0000380121	0.0000103407	0.0000051532	0.0000510772	0.0000091580	0.0000156080	0.0064607302	0.0119867155	2.0000000000	12471.0000000000	618.0000000000
ENSMUSG00000104328.1	0.0000740570	0.0035347820	0.0033706084	0.0000061572	0.0000174418	0.0000032611	0.0000104626	0.0007860290	0.0000085023	0.0021759779	1.0000000000	13590.0000000000	1356.0000000000
ENSMUSG00000102735.1	0.0000002228	0.0016257295	0.0022147992	0.0000000893	0.0000079321	0.0000032872	0.0000018712	0.0000009466	0.0000036057	0.0028245065	1.0000000000	12261.0000000000	655.0000000000
ENSMUSG00000098104.1	0.0002641226	0.0001262339	0.0007750591	0.0000281183	0.0000291760	0.0000119501	0.0000060682	0.0000040058	0.0016543110	0.0010871311	2.0000000000	8778.5000000000	632.5000000000
ENSMUSG00000102175.1	0.0001182114	0.0000564834	0.0003467971	0.0000126109	0.0000130799	0.0000053470	0.0000027162	0.0000017924	0.0007402144	0.0004865482	2.0000000000	12793.5000000000	632.5000000000
ENSMUSG00000103922.1	0.0005085029	0.0284272244	0.0001074696	0.0255271792	0.0002683805	0.0000296695	0.0254999621	0.0001373973	0.0000957722	0.0227789727	2.0000000000	8416.5000000000	1084.0000000000
ENSMUSG00000033845.13	0.0073444568	0.0048300897	0.0002518564	0.0014844898	0.0000268922	0.0002774499	0.0015706318	0.0007197059	0.0013240286	0.0671976657	3.0000000000	13019.3330078125	1186.3333740234
ENSMUSG00000102275.1	0.0022356310	0.0066033529	0.0000928112	0.0051030132	0.0000569013	0.0000864568	0.0051231785	0.0002311787	0.0004044173	0.0236766143	2.0000000000	8416.5000000000	1084.0000000000
ENSMUSG00000025903.14	0.0010547891	0.0021170618	0.0001198576	0.0000370908	0.0000128308	0.0000167696	0.0000460275	0.0011234415	0.0000242595	0.0340726279	2.0000000000	10678.0000000000	1323.0000000000
ENSMUSG00000104217.1	0.0010526824	0.0021161181	0.0001197871	0.0000370592	0.0000128272	0.0000166901	0.0000459707	0.0011232403	0.0000238792	0.0340537269	2.0000000000	10730.0000000000	1323.0000000000
ENSMUSG00000033813.15	0.0281343452	0.0004532806	0.0015968536	0.0000033165	0.0000150132	0.0007094778	0.0022775265	0.0001175192	0.0018977979	0.0002627214	1.0000000000	0.0000000000	1566.0000000000
ENSMUSG00000062588.4	0.0003321366	0.0000053511	0.0000188515	0.0000000392	0.0000001772	0.0000083757	0.0000268871	0.0000013874	0.0000224042	0.0000031015	1.0000000000	22196.0000000000	1566.0000000000
ENSMUSG00000002459.17	0.0064141642	0.0000689624	0.0001396487	0.0000900002	0.0000083399	0.0005206364	0.0000056580	0.0000097570	0.0000319243	0.0028024502	1.0000000000	12315.0000000000	1198.0000000000
ENSMUSG00000091665.1	0.0015121140	0.0000162576	0.0000329216	0.0000212172	0.0000019661	0.0001227380	0.0000013338	0.0000023002	0.0000075260	0.0006606666	1.0000000000	19540.0000000000	1198.0000000000
ENSMUSG00000033793.12	0.0060806324	0.0000653764	0.0001323870	0.0000853203	0.0000079063	0.0004935637	0.0000053637	0.0000092497	0.0000302642	0.0026567249	1.0000000000	12582.0000000000	1198.0000000000
ENSMUSG00000025907.14	0.0001998439	0.0012239298	0.0113607245	0.0007465579	0.0000015459	0.0000367156	0.0000237837	0.0000286572	0.0000562807	0.0000920619	1.0000000000	7601.0000000000	2212.0000000000
ENSMUSG00000090031.2	0.0009139141	0.0055972020	0.0519541806	0.0034141134	0.0000070696	0.0001679055	0.0001087663	0.0001310535	0.0002573795	0.0004210118	1.0000000000	0.0000000000	2212.0000000000
ENSMUSG00000087247.3	0.0000000100	0.0000000013	0.0000000077	0.0000000001	0.0000000006	0.0000000187	0.0000000264	0.0000000710	0.0000000000	0.0000009184	1.0000000000	23662.0000000000	237.0000000000
ENSMUSG00000103355.1	0.0000006926	0.0000000891	0.0000005291	0.0000000067	0.0000000387	0.0000012931	0.0000018227	0.0000049023	0.0000000000	0.0000634419	1.0000000000	2486.0000000000	237.0000000000
ENSMUSG00000102706.1	0.0000011386	0.0000001465	0.0000008698	0.0000000110	0.0000000636	0.0000021259	0.0000029967	0.0000080600	0.0000000000	0.0001043056	1.0000000000	0.0000000000	237.0000000000
ENSMUSG00000103845.1	0.0000312357	0.0000069938	0.0000014526	0.0024100699	0.0000061370	0.0000000183	0.0001426230	0.0000385561	0.0000000460	0.0000125609	1.0000000000	6766.0000000000	251.0000000000
ENSMUSG00000103329.2	0.0001133781	0.0000184312	0.0001374684	0.0000000215	0.0000000178	0.0000039756	0.0000001187	0.0000037922	0.0000018652	0.0000017537	2.0000000000	2527.0000000000	163.0000000000
ENSMUSG00000102534.1	0.0000092164	0.0000662452	0.0000127978	0.0000485553	0.0000016881	0.0000051962	0.0000054886	0.0000840504	0.0000459221	0.0000001906	4.0000000000	21431.0000000000	701.7500000000
ENSMUSG00000051285.17	0.0004255570	0.0402154316	0.0287982744	0.0447208895	0.0051296939	0.0017971936	0.0445933950	0.0002683800	0.0025959252	0.1315291025	3.0000000000	9050.0000000000	1845.3333740234
ENSMUSG00000098201.1	0.0000050486	0.0002590825	0.0186765423	0.0000010384	0.0000005853	0.0000142920	0.0000056109	0.0000142584	0.0000174210	0.0000006148	2.0000000000	2447.5000000000	454.0000000000
ENSMUSG00000103509.1	0.0000011866	0.0000777021	0.0039577011	0.0000003701	0.0000001455	0.0000033700	0.0000020507	0.0000034059	0.0000045484	0.0000001301	2.0000000000	8623.5000000000	454.0000000000
ENSMUSG00000103709.1	0.0000021686	0.0000023911	0.0000236235	0.0000003749	0.0000182405	0.0000000396	0.0000006704	0.0000003143	0.0000005321	0.0000003385	1.0000000000	16351.0000000000	707.0000000000
ENSMUSG00000097797.6	0.0016315864	0.0041032864	0.0013777666	0.0000082797	0.0004157736	0.0029489737	0.0001875638	0.0000192035	0.0003331317	0.0008459790	2.0000000000	10316.5000000000	1770.5000000000
ENSMUSG00000103498.1	0.0001517444	0.0003675947	0.0000482595	0.0000007521	0.0000387026	0.0002735764	0.0000170265	0.0000015464	0.0000013142	0.0000294875	1.0000000000	11870.0000000000	2003.0000000000
ENSMUSG00000103067.1	0.0002883320	0.0010102264	0.0006018788	0.0004013927	0.0000405692	0.0000225278	0.0001616977	0.0001255148	0.0009168870	0.0000078189	2.0000000000	446.5000000000	615.0000000000
ENSMUSG00000102320.1	0.0001577120	0.0000456152	0.0003643636	0.0000090886	0.0000011791	0.0000028301	0.0000025385	0.0002961330	0.0000000110	0.0000009012	2.0000000000	11383.5000000000	365.0000000000
ENSMUSG00000104226.1	0.0000501060	0.0000023774	0.0001157422	0.0000028862	0.0000000433	0.0000008896	0.0000007898	0.0000939751	0.0000000016	0.0000002661	1.0000000000	5832.0000000000	153.0000000000
ENSMUSG00000102316.1	0.0000304332	0.0015639152	0.0081201056	0.0061911134	0.0002477629	0.0000496065	0.0010771984	0.0012306194	0.0019403997	0.0013330445	2.0000000000	11370.5000000000	1811.5000000000
ENSMUSG00000103819.1	0.0000038058	0.0053560761	0.0051951238	0.0000218577	0.0000013901	0.0001090526	0.0000346957	0.0003206622	0.0029168745	0.0126121800	1.0000000000	8249.0000000000	3585.0000000000
ENSMUSG00000061024.8	0.0145007058	0.0223373641	0.0283772246	0.0093698715	0.0003380895	0.0402559352	0.0008507685	0.0004793581	0.0025453352	0.1317443981	1.0000000000	0.0000000000	4059.0000000000
ENSMUSG00000025911.14	0.0145007058	0.0223373641	0.0283772246	0.0093698715	0.0003380895	0.0402559352	0.0008507685	0.0004793581	0.0025453352	0.1317443981	1.0000000000	0.0000000000	4059.0000000000
ENSMUSG00000079671.8	0.0034641566	0.0072392114	0.0034667772	0.0002394707	0.0012122839	0.0018336515	0.0001725995	0.0193688768	0.0176882879	0.0985799994	7.0000000000	4959.8569335938	793.4285888672
ENSMUSG00000067879.3	0.0000088620	0.0053228074	0.0007007525	0.0000105152	0.0000192931	0.0000251484	0.0000111134	0.0000691919	0.0001600322	0.0328528863	1.0000000000	0.0000000000	1204.0000000000
ENSMUSG00000099827.1	0.0007774341	0.0021074273	0.0007632776	0.0000565170	0.0002600491	0.0005772697	0.0000501000	0.0062635901	0.0073391125	0.0229592295	8.0000000000	8962.0000000000	838.0000000000
ENSMUSG00000025912.16	0.0000856856	0.0005940300	0.0002756787	0.0000717253	0.0000382772	0.0000471606	0.0000030805	0.0000392934	0.0054581498	0.0000539185	1.0000000000	69.0000000000	1100.0000000000
ENSMUSG00000045210.8	0.0004343276	0.0567756698	0.0069664513	0.0001482188	0.0000246969	0.0007430679	0.0000283888	0.0000655385	0.0047608742	0.0329501404	4.0000000000	4204.5000000000	713.5000000000
ENSMUSG00000097893.8	0.0004164690	0.0572453567	0.0060604490	0.0001294585	0.0000257460	0.0007076884	0.0000281006	0.0000682931	0.0047620608	0.0329500318	4.0000000000	4388.0000000000	713.5000000000
ENSMUSG00000025915.14	0.0000909749	0.0144213307	0.0004212463	0.0238013848	0.0000416456	0.0000087173	0.0035303289	0.0002649511	0.0001794817	0.0329107462	2.0000000000	3403.0000000000	1153.0000000000
ENSMUSG00000046334.4	0.0000526617	0.0129049087	0.0002483127	0.0124998671	0.0000244488	0.0000198095	0.0018568623	0.0001530223	0.0001213903	0.0171550718	3.0000000000	9231.6669921875	819.6666870117
ENSMUSG00000088916.1	0.0000124948	0.0000046220	0.0000002060	0.0000160905	0.0000027501	0.0000002940	0.0000009711	0.0000009726	0.0003186931	0.0000033874	2.0000000000	11785.5000000000	153.0000000000
ENSMUSG00000098234.7	0.0012243712	0.0053077697	0.0069584119	0.0002914659	0.0000189560	0.0000657418	0.0003006646	0.0001458833	0.0040503929	0.0003847837	3.0000000000	10281.6669921875	978.3333129883
ENSMUSG00000093178.1	0.0010274838	0.0045033174	0.0051715293	0.0002409610	0.0000162797	0.0000555812	0.0002503997	0.0001124374	0.0035007154	0.0000905606	2.0000000000	4657.5000000000	1168.0000000000
ENSMUSG00000099032.2	0.0001871334	0.0001883467	0.0016419073	0.0002014810	0.0000137327	0.0000072262	0.0001133527	0.0000186644	0.0001090667	0.0327605900	3.0000000000	13043.3330078125	978.3333129883
ENSMUSG00000104025.1	0.0001770784	0.0002040784	0.0017131933	0.0001815682	0.0000121837	0.0000068994	0.0001034641	0.0000208415	0.0001062459	0.0289519291	3.0000000000	12837.3330078125	978.3333129883
ENSMUSG00000025916.10	0.0080828139	0.0041214644	0.0003502650	0.0000530967	0.0001242500	0.0009546649	0.0086777677	0.0020151599	0.0277457377	0.0146031349	2.0000000000	2067.5000000000	1237.0000000000
ENSMUSG00000087199.1	0.0000095663	0.0001558158	0.0000498137	0.0000137702	0.0000055049	0.0000360868	0.0003312046	0.0000755448	0.0010437804	0.0026075931	2.0000000000	17160.5000000000	1408.5000000000
ENSMUSG00000095780.1	0.0069139428	0.0035254516	0.0002996125	0.0000454183	0.0001062819	0.0008166090	0.0074228592	0.0017237438	0.0237333737	0.0124913478	2.0000000000	2848.5000000000	1237.0000000000
ENSMUSG00000025917.9	0.0058970127	0.0066402393	0.0002870956	0.0000821099	0.0005111624	0.0001992124	0.0000724670	0.0000657726	0.0161266547	0.0001681138	1.0000000000	0.0000000000	2794.0000000000
ENSMUSG00000056763.16	0.0058970127	0.0066402393	0.0002870956	0.0000821099	0.0005111624	0.0001992124	0.0000724670	0.0000657726	0.0161266547	0.0001681138	1.0000000000	0.0000000000	2794.0000000000
ENSMUSG00000102356.1	0.0001677377	0.0001888784	0.0000081663	0.0000023356	0.0000145398	0.0000056665	0.0000020613	0.0000018709	0.0004587148	0.0000047819	1.0000000000	17799.0000000000	2794.0000000000
ENSMUSG00000067851.11	0.0022349594	0.0008021043	0.0254653624	0.0000820853	0.0000783001	0.0000086713	0.0003443065	0.0000542956	0.0000374926	0.0333411084	1.0000000000	0.0000000000	2145.0000000000
ENSMUSG00000088153.1	0.0008034872	0.0011966729	0.0000332508	0.0000148945	0.0000004321	0.0000316244	0.0000417007	0.0000140098	0.0001303291	0.0017704080	1.0000000000	14604.0000000000	2727.0000000000
ENSMUSG00000088585.1	0.0000000268	0.0000552812	0.0000000075	0.0000000489	0.0000000001	0.0000000213	0.0000000153	0.0000000183	0.0000000003	0.0000000074	1.0000000000	21687.0000000000	217.0000000000
ENSMUSG00000048960.13	0.0005361053	0.0011646789	0.0265269106	0.0000455569	0.0000788721	0.0020316606	0.0027200585	0.0009738836	0.0000794642	0.0330152716	3.0000000000	1441.0000000000	789.6666870117
ENSMUSG00000101827.1	0.0000019416	0.0000235197	0.0000103224	0.0000014254	0.0000011491	0.0000000080	0.0000002130	0.0000028739	0.0000006537	0.0000004856	1.0000000000	12505.0000000000	491.0000000000
ENSMUSG00000016918.15	0.0000009168	0.0000000096	0.0000052298	0.0000000001	0.0000000004	0.0000024739	0.0000000012	0.0000000138	0.0000000002	0.0000000582	1.0000000000	23332.0000000000	232.0000000000
ENSMUSG00000042414.7	0.0002354346	0.0006290370	0.0000983909	0.0000031597	0.0000128670	0.0003129357	0.0001335166	0.0001403118	0.0096237252	0.0247411334	2.0000000000	4485.0000000000	1332.0000000000
ENSMUSG00000005886.14	0.0030574250	0.0033599536	0.0005341011	0.0012296522	0.0002953148	0.0005918631	0.0002372471	0.0000643189	0.0000726903	0.0001068718	1.0000000000	0.0000000000	3207.0000000000
ENSMUSG00000103506.1	0.0000733356	0.0006688094	0.0053706962	0.0000388901	0.0000543039	0.0042590741	0.0001802170	0.0000276480	0.0000557068	0.0000014017	3.0000000000	10352.6669921875	752.3333129883
ENSMUSG00000103495.1	0.0001849685	0.0103420958	0.0058443553	0.0001447075	0.0000895618	0.0006350763	0.0010612468	0.0001474784	0.0047457365	0.0080839485	4.0000000000	17319.5000000000	1222.5000000000
ENSMUSG00000099183.1	0.0001327132	0.0041443840	0.0023792389	0.0007432411	0.0005852814	0.0017150882	0.0008467490	0.0081727108	0.0041182544	0.0438946596	6.0000000000	9121.3330078125	1243.3333740234
ENSMUSG00000102639.1	0.0000072878	0.0000643985	0.0000420472	0.0000645247	0.0006849624	0.0005439876	0.0000199132	0.0002446882	0.0000607622	0.0012964622	4.0000000000	18449.5000000000	944.7500000000
ENSMUSG00000104170.1	0.0000091745	0.0000941176	0.0001572292	0.0002352518	0.0001271522	0.0025768135	0.0000189038	0.0000251859	0.0000127474	0.0023689855	2.0000000000	17106.5000000000	567.5000000000
ENSMUSG00000087782.1	0.0005846933	0.0222733468	0.0264505710	0.0016143503	0.0006868266	0.0197119553	0.0014732654	0.0023690798	0.0011274548	0.0331621231	4.0000000000	6843.2500000000	1286.7500000000
ENSMUSG00000103085.1	0.0000692020	0.0015598939	0.0017542428	0.0001153750	0.0000578165	0.0022212938	0.0001000103	0.0001572342	0.0000886881	0.0021593053	4.0000000000	16771.5000000000	1850.7500000000
ENSMUSG00000102664.1	0.0001593727	0.0004493173	0.0003451916	0.0000816730	0.0000250816	0.0004329335	0.0000283623	0.0000317429	0.0000197095	0.0003974606	3.0000000000	19047.0000000000	2370.3332519531
ENSMUSG00000101476.1	0.0023744672	0.0026094179	0.0004147953	0.0009549764	0.0002293483	0.0004596546	0.0001842516	0.0000499516	0.0000564530	0.0000829991	1.0000000000	1264.0000000000	3207.0000000000
ENSMUSG00000101171.1	0.0000007348	0.0000147287	0.0000093362	0.0000000005	0.0000000413	0.0000000262	0.0000000043	0.0000001592	0.0000263385	0.0000024273	1.0000000000	18773.0000000000	559.0000000000
ENSMUSG00000025935.10	0.0171292210	0.0238203384	0.0021682614	0.0008268053	0.0005104751	0.0002659236	0.0016147329	0.0017764302	0.0000482991	0.0989616117	1.0000000000	0.0000000000	3605.0000000000
ENSMUSG00000025937.6	0.0337036594	0.0006546399	0.0770687748	0.0035882780	0.0001070238	0.0053719332	0.0000183524	0.0000890183	0.0000065022	0.0329034573	1.0000000000	0.0000000000	1597.0000000000
ENSMUSG00000102982.1	0.0011311179	0.0000219702	0.0025864808	0.0001204251	0.0000035918	0.0001802858	0.0000006159	0.0000029875	0.0000002182	0.0011042626	1.0000000000	16972.0000000000	1597.0000000000
ENSMUSG00000067813.3	0.0075882911	0.0001473905	0.0173518339	0.0008078914	0.0000240961	0.0012094768	0.0000041320	0.0000200422	0.0000014640	0.0074081277	1.0000000000	7455.0000000000	1597.0000000000
ENSMUSG00000102166.1	0.0001256657	0.0004172952	0.0000769065	0.0000013545	0.0041940801	0.0000057686	0.0000044073	0.0000591631	0.0000093247	0.0030903425	1.0000000000	11811.0000000000	1227.0000000000
ENSMUSG00000025932.14	0.0000137482	0.0002055729	0.0254663812	0.0000019466	0.0000000393	0.0000000205	0.0000007128	0.0000172174	0.0000002553	0.0328508601	1.0000000000	0.0000000000	351.0000000000
ENSMUSG00000054493.2	0.0001322295	0.0000022977	0.0000007619	0.0000006794	0.0000001611	0.0000051485	0.0000038404	0.0000012721	0.0000000038	0.0210273986	2.0000000000	11265.0000000000	219.5000000000
ENSMUSG00000025930.6	0.0001817063	0.0000037470	0.0000011688	0.0000009339	0.0000002284	0.0000070822	0.0000052783	0.0000023406	0.0000000058	0.0288937782	2.0000000000	8943.0000000000	219.5000000000
ENSMUSG00000103492.1	0.0008959507	0.0198185554	0.0001248482	0.0000133814	0.0000506659	0.0014389173	0.0000087993	0.0006480050	0.0030605648	0.0327993684	2.0000000000	7581.0000000000	1189.5000000000
ENSMUSG00000025925.14	0.0129193643	0.0010546974	0.0001230866	0.0000109836	0.0000864627	0.0010135350	0.0000598990	0.0007449548	0.0000100710	0.0839539346	2.0000000000	1471.5000000000	956.5000000000
